Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Australia 4019025 Honkong Oceania 1 Sport Climb 555736 - - 
China 3061911 London SouthAmerica 0 Sport Skiing 188487 - - 
Britain 5407461 Belgorod Europe 1 Beach Autumn 25 30 67 
Belarus 2017917 Honkong NorthAmerica 1 Excursion 46 Nature - - 
China 5848490 Colorado Africa 0 Excursion 28 Nature - - 
Australia 1733516 Belgorod Europe 1 Excursion 10 Nature - - 
Britain 1309308 Sochi Asia 1 Beach Winter 3 20 566 
Germany 5970872 Moscow Oceania 0 Sport Climb 136480 - - 
Ukraine 4380548 Moscow Africa 0 Beach Spring 40 0 120 
USA 8719571 Honkong Europe 1 Excursion 64 Art - - 
Ukraine 6596516 Zavolzhye Europe 1 Excursion 40 Art - - 
China 3331804 Minsk Europe 0 Beach Summer 7 21 373 
Britain 3770258 Moscow NorthAmerica 1 Sport Skiing 853920 - - 
Georgia 1910409 London SouthAmerica 1 Beach Winter 13 3 54 
Australia 5216885 Chelyabinsk Antarctica 1 Excursion 93 History - - 
Ukraine 3295016 Honkong NorthAmerica 1 Sport Climb 603979 - - 
Australia 7831152 Humburg SouthAmerica 1 Excursion 100 Nature - - 
Ukraine 6200403 Odessa Asia 1 Beach Summer 35 12 473 
Ukraine 5571592 London SouthAmerica 0 Beach Spring 27 8 45 
Germany 9679680 Minsk NorthAmerica 1 Sport Climb 937246 - - 
Bulgary 4136066 Zavolzhye NorthAmerica 0 Beach Spring 27 24 281 
USA 6188264 Minsk Europe 1 Beach Spring 18 20 401 
USA 3420122 Humburg Europe 1 Sport Surfing 724061 - - 
USA 1486396 Chelyabinsk Europe 1 Sport Climb 551042 - - 
Britain 7492234 London Oceania 0 Excursion 28 Art - - 
Belarus 7707697 Humburg NorthAmerica 1 Sport Climb 740137 - - 
Britain 1683676 Sochi Asia 0 Excursion 14 Nature - - 
China 8967066 Humburg SouthAmerica 0 Excursion 80 Art - - 
Ukraine 3403024 Belgorod Oceania 1 Excursion 49 Nature - - 
Russia 6233044 Odessa Antarctica 0 Sport Climb 591996 - - 
USA 5453026 Belgorod Asia 0 Beach Spring -27 19 264 
USA 9467471 Honkong Oceania 0 Excursion 30 Art - - 
Belarus 3987812 Odessa Oceania 0 Excursion 69 Art - - 
Japan 1048520 Odessa Oceania 0 Excursion 25 Art - - 
China 215117 Zavolzhye Antarctica 1 Beach Spring -9 12 569 
Bulgary 6660791 Odessa SouthAmerica 1 Excursion 0 Nature - - 
China 2863951 London Africa 0 Excursion 50 Nature - - 
Ukraine 4782332 Zavolzhye NorthAmerica 0 Excursion 43 Nature - - 
Bulgary 8735919 Honkong Africa 0 Sport Surfing 639497 - - 
Georgia 3348329 Moscow Africa 1 Beach Summer -5 3 29 
Germany 9589020 Belgorod NorthAmerica 0 Excursion 50 Art - - 
Bulgary 984804 Chelyabinsk Africa 0 Beach Spring 7 10 619 
Belarus 9369251 Humburg Antarctica 0 Excursion 16 History - - 
USA 437617 Odessa Asia 0 Sport Skiing 102975 - - 
USA 652119 Moscow Asia 0 Excursion 94 Nature - - 
Germany 5197860 Sochi Oceania 0 Excursion 56 Nature - - 
Japan 9226474 Minsk Antarctica 1 Beach Winter 5 24 559 
Georgia 3499662 Moscow Oceania 0 Excursion 3 History - - 
Belarus 1503141 Colorado SouthAmerica 1 Excursion 76 Art - - 
Germany 270035 Honkong Europe 1 Sport Surfing 57332 - - 
Bulgary 7558261 Chelyabinsk Asia 0 Sport Climb 173446 - - 
Britain 9339895 Sochi Africa 0 Sport Surfing 151772 - - 
Germany 7985477 Colorado Asia 1 Sport Skiing 128724 - - 
Japan 8210402 Colorado Antarctica 1 Excursion 33 Art - - 
Japan 6778511 Zavolzhye Oceania 0 Beach Autumn -1 21 201 
Britain 5154877 Humburg Europe 1 Sport Climb 70400 - - 
Georgia 9061918 Belgorod Antarctica 1 Beach Winter 2 7 207 
Britain 386858 Humburg Africa 1 Sport Climb 772438 - - 
Georgia 8200520 Moscow Antarctica 1 Excursion 60 Nature - - 
Japan 6025173 Honkong NorthAmerica 1 Excursion 87 Art - - 
China 4228162 Minsk Europe 0 Sport Surfing 594683 - - 
Australia 4775563 Sochi SouthAmerica 1 Beach Autumn 9 9 90 
Australia 4115791 Minsk Antarctica 1 Excursion 60 Art - - 
Japan 1870397 Minsk SouthAmerica 0 Excursion 36 Nature - - 
Belarus 2272222 Minsk NorthAmerica 1 Sport Climb 549492 - - 
Russia 6630377 Minsk Asia 0 Beach Summer -19 8 440 
Belarus 5130979 Odessa SouthAmerica 1 Sport Climb 56423 - - 
Ukraine 1216115 Moscow Africa 0 Excursion 64 History - - 
Bulgary 1603519 Belgorod Africa 0 Excursion 94 History - - 
Japan 4546404 London SouthAmerica 1 Excursion 86 Art - - 
Japan 3304432 Zavolzhye NorthAmerica 0 Beach Summer 14 28 102 
Russia 1632598 Moscow SouthAmerica 0 Excursion 70 Nature - - 
Bulgary 7867317 Zavolzhye Oceania 0 Sport Climb 190356 - - 
China 2593216 Belgorod Europe 0 Excursion 11 Nature - - 
Bulgary 9192805 Moscow Asia 1 Beach Autumn -15 12 399 
Belarus 2757210 Sochi Oceania 0 Sport Climb 106962 - - 
China 6149524 Odessa Oceania 1 Sport Surfing 754825 - - 
Britain 5333094 Chelyabinsk Antarctica 1 Beach Spring -29 30 49 
Japan 9822451 Colorado Africa 1 Beach Autumn 35 10 203 
Belarus 9083995 Seul Oceania 1 Beach Spring 24 2 662 
USA 4139123 Humburg Africa 1 Sport Climb 959399 - - 
Japan 9761096 Belgorod SouthAmerica 1 Excursion 64 History - - 
Britain 6270978 Honkong Antarctica 1 Beach Spring 32 23 372 
Belarus 7783898 Sochi SouthAmerica 0 Sport Climb 47967 - - 
China 8915670 Minsk NorthAmerica 1 Sport Climb 918185 - - 
Ukraine 1042514 Seul Oceania 1 Excursion 26 History - - 
Japan 2683421 Humburg SouthAmerica 1 Beach Winter 35 18 323 
USA 4596151 London Asia 1 Sport Skiing 498990 - - 
USA 5427941 Moscow Antarctica 1 Sport Climb 510757 - - 
China 1766992 Honkong NorthAmerica 0 Beach Summer 40 4 99 
Bulgary 2718757 Sochi Europe 0 Excursion 24 History - - 
Bulgary 3889103 Honkong Antarctica 1 Excursion 56 History - - 
China 637357 Sochi Oceania 0 Sport Climb 128617 - - 
China 9907502 Sochi NorthAmerica 0 Beach Spring 5 1 687 
Britain 9354360 Chelyabinsk Africa 1 Sport Skiing 213676 - - 
USA 1107597 Zavolzhye Europe 1 Excursion 25 Nature - - 
USA 2315866 Chelyabinsk Antarctica 0 Excursion 13 Nature - - 
Bulgary 531861 Moscow Europe 1 Excursion 10 Art - - 
Britain 5361548 Honkong Europe 1 Excursion 2 Nature - - 
Belarus 2297947 Moscow Oceania 1 Excursion 36 Nature - - 
Britain 8413020 Sochi NorthAmerica 0 Excursion 85 History - - 
USA 3807676 Moscow NorthAmerica 1 Beach Winter 9 17 263 
Britain 9436145 Belgorod Europe 0 Sport Surfing 566584 - - 
China 1685746 Minsk Antarctica 0 Excursion 17 Art - - 
Britain 4299000 Belgorod NorthAmerica 0 Beach Spring 0 25 682 
Germany 9684892 Sochi SouthAmerica 0 Excursion 92 Nature - - 
Germany 7915302 Seul Oceania 0 Sport Skiing 84542 - - 
Britain 1815961 Honkong Africa 1 Beach Summer 37 2 197 
Russia 9857592 Zavolzhye Antarctica 1 Beach Spring -23 16 645 
Germany 9231376 Moscow Africa 0 Excursion 11 Nature - - 
Britain 1846022 Honkong Antarctica 1 Beach Autumn -25 4 235 
Georgia 6309030 Colorado Europe 0 Beach Summer -22 18 479 
Ukraine 9184468 Belgorod Asia 0 Sport Climb 694328 - - 
USA 4252418 Minsk Oceania 1 Sport Surfing 579758 - - 
Australia 3367328 Humburg NorthAmerica 0 Sport Skiing 465362 - - 
USA 7622100 London SouthAmerica 1 Sport Climb 810495 - - 
Georgia 3443373 Humburg SouthAmerica 1 Sport Climb 973385 - - 
Germany 2754885 Honkong Africa 1 Beach Spring 17 16 693 
Britain 396526 London SouthAmerica 0 Beach Autumn -25 12 222 
China 5636227 Sochi Asia 0 Sport Surfing 990449 - - 
Ukraine 2676234 Odessa Oceania 1 Beach Summer -30 10 143 
Japan 1128154 London Africa 1 Sport Surfing 46807 - - 
Britain 8833352 Minsk Europe 1 Sport Climb 139546 - - 
Britain 4931167 London Oceania 1 Sport Skiing 635003 - - 
Australia 6721590 Belgorod SouthAmerica 1 Sport Surfing 270168 - - 
Ukraine 3502243 Honkong Europe 1 Beach Summer -7 30 461 
Japan 3356391 Moscow NorthAmerica 1 Sport Skiing 926063 - - 
Ukraine 4197964 Seul Antarctica 1 Sport Surfing 223425 - - 
Germany 4721492 London Europe 0 Beach Winter -10 8 189 
Georgia 1109704 Belgorod SouthAmerica 1 Beach Summer -21 10 44 
China 9588790 Odessa Asia 0 Sport Skiing 845429 - - 
Bulgary 5223605 Seul SouthAmerica 0 Beach Spring 34 26 362 
Ukraine 3691916 Chelyabinsk NorthAmerica 0 Beach Autumn -30 18 232 
Britain 3299365 Colorado Oceania 0 Sport Climb 50224 - - 
Japan 7630746 Belgorod NorthAmerica 1 Beach Spring 21 30 176 
China 2087166 Chelyabinsk Oceania 1 Excursion 98 Art - - 
Georgia 326789 Seul Oceania 0 Beach Winter -8 16 691 
Germany 6907359 Minsk Africa 0 Beach Spring -30 23 323 
Bulgary 4351584 Chelyabinsk Europe 1 Beach Summer -8 20 453 
Belarus 7755223 Honkong Asia 0 Excursion 62 Nature - - 
Australia 9174530 Minsk Antarctica 0 Sport Surfing 938275 - - 
Russia 1955872 London Antarctica 0 Sport Surfing 755004 - - 
Britain 339378 Moscow Europe 1 Sport Surfing 688950 - - 
Britain 3390702 Chelyabinsk Europe 1 Sport Surfing 811020 - - 
Japan 2465120 Chelyabinsk Oceania 1 Sport Climb 462918 - - 
Australia 5487287 Honkong Africa 1 Beach Winter 29 28 650 
Bulgary 8125975 Honkong NorthAmerica 0 Sport Climb 495309 - - 
Japan 9105324 Minsk Oceania 1 Beach Winter 0 10 635 
Australia 611913 Chelyabinsk Antarctica 1 Beach Summer -25 24 103 
Belarus 1383247 Sochi Africa 1 Sport Skiing 233178 - - 
Germany 9082150 Moscow Europe 1 Excursion 19 History - - 
Russia 108268 Zavolzhye SouthAmerica 1 Beach Summer -22 2 104 
Germany 2586723 Chelyabinsk Antarctica 0 Beach Summer 17 17 227 
Russia 4434996 Sochi Oceania 0 Sport Climb 367187 - - 
Ukraine 2372533 Colorado SouthAmerica 1 Excursion 74 Nature - - 
Bulgary 8271466 Minsk Asia 1 Beach Autumn 36 12 427 
USA 3031502 Chelyabinsk Oceania 1 Beach Spring 35 28 167 
Georgia 7020267 Belgorod Europe 1 Beach Autumn -25 0 711 
China 5932590 Zavolzhye NorthAmerica 0 Sport Surfing 426780 - - 
China 9906130 Minsk Oceania 0 Sport Skiing 230757 - - 
Russia 7365108 Zavolzhye Antarctica 1 Beach Autumn 1 26 697 
USA 7894238 Colorado SouthAmerica 0 Sport Surfing 149336 - - 
Germany 2712001 London Antarctica 1 Excursion 13 Nature - - 
Japan 7273094 Sochi Europe 1 Beach Autumn 38 7 555 
Georgia 8199203 Colorado Asia 1 Beach Summer 1 8 582 
Bulgary 8939207 Minsk Africa 1 Sport Surfing 55998 - - 
Australia 6343228 Colorado Asia 0 Beach Winter 18 9 40 
China 2465216 Minsk Antarctica 0 Beach Autumn -11 23 535 
Belarus 5274308 Moscow Europe 1 Beach Winter -19 21 224 
Australia 6974733 Chelyabinsk SouthAmerica 1 Beach Spring 25 0 513 
Georgia 2574497 Moscow Europe 1 Beach Autumn -24 9 554 
Japan 718798 Colorado Africa 1 Sport Climb 377104 - - 
Georgia 3977175 Sochi Antarctica 1 Sport Skiing 383228 - - 
China 9594209 Belgorod Europe 0 Beach Spring -16 4 309 
USA 6510948 Chelyabinsk SouthAmerica 0 Beach Winter 34 27 400 
Russia 8682662 Chelyabinsk Europe 0 Sport Surfing 95152 - - 
Belarus 7219455 Humburg SouthAmerica 1 Sport Climb 325812 - - 
USA 241987 Seul Africa 0 Excursion 72 Nature - - 
China 6318442 Sochi Asia 0 Beach Winter 4 4 82 
Australia 7181772 Belgorod Europe 0 Beach Summer -5 21 419 
Ukraine 7220263 Moscow NorthAmerica 1 Excursion 11 Nature - - 
Belarus 832028 Minsk SouthAmerica 1 Excursion 47 Art - - 
Georgia 765059 Zavolzhye NorthAmerica 0 Beach Summer -28 29 305 
Britain 7946286 Seul Oceania 0 Beach Spring 15 19 615 
Bulgary 5072425 Chelyabinsk Antarctica 0 Sport Skiing 402460 - - 
Georgia 4127504 Sochi Antarctica 0 Excursion 72 Art - - 
Russia 4110426 Odessa SouthAmerica 0 Excursion 89 Nature - - 
Ukraine 4116372 Colorado Asia 1 Excursion 74 Nature - - 
Russia 9574171 Seul SouthAmerica 0 Beach Summer -12 18 377 
Georgia 2258278 Odessa Africa 1 Beach Summer 5 0 369 
Georgia 432636 Colorado Asia 1 Sport Climb 735473 - - 
Georgia 6126950 Odessa NorthAmerica 1 Sport Skiing 675197 - - 
China 2998538 Chelyabinsk Asia 1 Beach Autumn 3 23 656 
China 8688265 Zavolzhye Africa 0 Sport Climb 326333 - - 
Japan 947131 Sochi Asia 1 Beach Summer -20 26 212 
Japan 8415170 London Antarctica 1 Sport Climb 468253 - - 
Ukraine 9850194 Seul Africa 0 Sport Climb 677334 - - 
Ukraine 5089017 Sochi SouthAmerica 0 Beach Spring -19 5 598 
Belarus 3855562 Belgorod Asia 0 Beach Autumn -21 23 556 
Belarus 5656177 Chelyabinsk Asia 1 Excursion 92 Nature - - 
Britain 7002327 Colorado Africa 1 Beach Winter -19 30 643 
USA 8919093 Honkong Africa 1 Beach Autumn 14 12 16 
Britain 9897937 Zavolzhye Oceania 0 Sport Surfing 229472 - - 
Japan 6062153 Moscow Europe 1 Excursion 56 Nature - - 
Ukraine 6699640 Humburg Oceania 0 Beach Spring 16 5 94 
USA 2561726 Chelyabinsk Antarctica 0 Beach Autumn 23 23 403 
China 3963435 Colorado Antarctica 0 Sport Skiing 98555 - - 
Britain 1791421 Belgorod Europe 1 Excursion 33 History - - 
Ukraine 8985970 Chelyabinsk NorthAmerica 0 Sport Surfing 154744 - - 
China 2504091 Minsk Oceania 1 Sport Climb 480431 - - 
USA 2593852 Humburg SouthAmerica 1 Sport Climb 478989 - - 
Belarus 1476987 Moscow Oceania 1 Excursion 90 History - - 
USA 2515590 Humburg Antarctica 0 Sport Surfing 964541 - - 
Germany 5379826 London NorthAmerica 1 Beach Summer -23 2 143 
Russia 4913445 Moscow Antarctica 0 Beach Winter -23 11 497 
Japan 1850987 Seul Antarctica 1 Excursion 13 History - - 
USA 5495853 Seul Antarctica 0 Beach Spring 8 29 430 
Georgia 5851686 Honkong Asia 1 Excursion 51 History - - 
Belarus 8492973 Colorado Oceania 0 Sport Climb 816117 - - 
China 1420049 Moscow Oceania 1 Beach Summer -3 22 106 
Germany 5884239 Colorado Oceania 1 Excursion 20 Nature - - 
Bulgary 697544 Humburg Africa 1 Sport Surfing 596548 - - 
Japan 9938967 Honkong Antarctica 1 Sport Skiing 806599 - - 
Australia 8244891 Moscow Europe 0 Excursion 78 Art - - 
Belarus 7395699 Chelyabinsk Asia 0 Excursion 5 Art - - 
Japan 5046266 Zavolzhye SouthAmerica 0 Excursion 30 Nature - - 
Belarus 6169540 Minsk Antarctica 1 Beach Summer -4 0 542 
Britain 5458048 Seul Asia 1 Sport Climb 445629 - - 
USA 2675632 London Oceania 1 Excursion 30 Art - - 
China 6132309 Belgorod NorthAmerica 0 Beach Autumn -22 30 711 
China 5721028 Odessa SouthAmerica 0 Beach Winter -26 14 476 
China 689828 London SouthAmerica 1 Excursion 76 History - - 
Belarus 616240 London NorthAmerica 1 Beach Autumn 12 0 627 
Russia 3302710 Minsk Africa 0 Excursion 40 Nature - - 
Britain 4459205 Moscow Europe 0 Beach Winter -27 26 161 
Germany 5168207 Honkong Antarctica 1 Excursion 40 Nature - - 
Belarus 7797795 Colorado Asia 1 Beach Summer 31 12 104 
Japan 405355 Zavolzhye SouthAmerica 1 Sport Surfing 873133 - - 
Georgia 6880420 Chelyabinsk SouthAmerica 0 Beach Summer 33 13 423 
Georgia 7320859 Minsk Europe 0 Beach Winter -2 27 533 
China 4257147 Colorado Antarctica 1 Beach Winter -7 26 23 
Ukraine 3294075 Moscow Asia 0 Sport Skiing 864081 - - 
China 9475345 Minsk Europe 0 Beach Spring -16 29 150 
Bulgary 1854320 London Antarctica 0 Excursion 53 Nature - - 
Germany 1565748 Chelyabinsk SouthAmerica 1 Excursion 67 Nature - - 
China 8581271 Seul Europe 1 Excursion 57 History - - 
Bulgary 104634 Moscow NorthAmerica 0 Beach Summer -16 26 573 
Belarus 4267230 Honkong Oceania 1 Beach Summer -10 7 227 
Ukraine 6229735 London Oceania 1 Sport Climb 822574 - - 
Belarus 9426708 Moscow Asia 1 Beach Winter -23 24 173 
Belarus 7579340 Humburg Antarctica 0 Sport Skiing 429484 - - 
Japan 679069 Zavolzhye SouthAmerica 1 Beach Summer 14 3 119 
Britain 7329007 Colorado Africa 0 Excursion 87 Art - - 
Bulgary 5305981 Humburg SouthAmerica 0 Beach Spring 13 11 274 
Ukraine 5116389 Minsk NorthAmerica 0 Beach Spring 25 28 322 
Britain 9265736 Belgorod Antarctica 1 Beach Winter 39 19 425 
Japan 6128086 Odessa Europe 1 Sport Skiing 854899 - - 
Bulgary 3184474 Colorado Africa 1 Sport Skiing 405348 - - 
Germany 7350891 Honkong Europe 1 Sport Skiing 956675 - - 
Bulgary 6633409 Colorado Asia 1 Beach Spring -9 29 204 
Georgia 7037436 Humburg Oceania 1 Beach Winter -4 12 251 
Japan 4830605 Minsk Antarctica 0 Beach Winter -25 2 16 
USA 5586723 Sochi SouthAmerica 1 Sport Surfing 655 - - 
Germany 6359042 London Asia 0 Sport Surfing 155922 - - 
Ukraine 8366231 Seul Antarctica 1 Beach Spring -20 21 112 
Georgia 1565362 Honkong Antarctica 0 Sport Skiing 812784 - - 
Russia 5138963 Seul Oceania 0 Beach Spring 23 21 616 
Japan 5450402 Odessa SouthAmerica 0 Sport Surfing 383608 - - 
Russia 6781261 Colorado Europe 1 Sport Climb 262993 - - 
Belarus 8584173 Honkong Asia 1 Excursion 96 Nature - - 
Australia 681646 Sochi SouthAmerica 0 Beach Spring -28 17 160 
Ukraine 2139047 Zavolzhye SouthAmerica 0 Sport Surfing 239630 - - 
Ukraine 2004439 Chelyabinsk Asia 1 Beach Winter 8 7 685 
Britain 316568 London Oceania 0 Sport Surfing 469173 - - 
Bulgary 8445869 Colorado Africa 1 Beach Autumn -6 28 276 
Russia 1877902 Zavolzhye Antarctica 0 Beach Autumn -3 16 453 
Japan 8527281 Sochi Asia 0 Sport Climb 857309 - - 
Britain 5996387 Moscow Europe 0 Sport Surfing 426371 - - 
USA 6306536 Moscow Europe 0 Sport Surfing 802663 - - 
Germany 2801991 Colorado NorthAmerica 0 Beach Spring -23 26 700 
Japan 6296827 Chelyabinsk SouthAmerica 1 Sport Skiing 135611 - - 
Japan 1820530 Seul Europe 1 Excursion 100 Nature - - 
Britain 5704016 Moscow Africa 1 Sport Climb 224815 - - 
Ukraine 882483 Honkong Europe 1 Sport Skiing 406050 - - 
Japan 4480427 Chelyabinsk Europe 0 Sport Skiing 355981 - - 
Russia 2067810 Colorado Africa 0 Excursion 59 History - - 
Russia 264355 Zavolzhye Oceania 0 Excursion 8 History - - 
Australia 5974501 Honkong Oceania 1 Sport Climb 713540 - - 
Germany 7552155 Minsk Europe 1 Sport Skiing 856327 - - 
Japan 6392371 Sochi SouthAmerica 0 Excursion 38 Nature - - 
China 562929 Chelyabinsk Oceania 1 Sport Climb 435868 - - 
USA 8039895 Zavolzhye Europe 0 Beach Spring 16 13 653 
Britain 3720882 Minsk Asia 1 Beach Winter 11 15 101 
Germany 48788 Chelyabinsk Europe 1 Sport Surfing 702391 - - 
Bulgary 7624759 Humburg NorthAmerica 1 Beach Autumn 36 13 256 
Bulgary 6771699 Sochi NorthAmerica 1 Excursion 24 Nature - - 
China 5565658 Chelyabinsk Europe 1 Excursion 91 Art - - 
Britain 6744048 Sochi Africa 1 Sport Surfing 172235 - - 
Germany 417835 Chelyabinsk Africa 0 Excursion 84 History - - 
Ukraine 6528865 Honkong Europe 1 Sport Climb 710755 - - 
Britain 6555196 Zavolzhye Europe 1 Excursion 75 Art - - 
Russia 8161784 Moscow SouthAmerica 0 Excursion 44 Nature - - 
Britain 3966676 Sochi Europe 0 Beach Spring 15 23 182 
Australia 7162993 Moscow Antarctica 1 Sport Climb 670873 - - 
Belarus 2523358 Odessa Africa 0 Beach Autumn 31 28 457 
Japan 5356721 Chelyabinsk NorthAmerica 1 Excursion 79 Art - - 
Russia 9926129 Moscow NorthAmerica 1 Sport Climb 198215 - - 
Russia 5834736 London SouthAmerica 1 Sport Climb 316958 - - 
Australia 845961 Zavolzhye Europe 1 Excursion 5 Art - - 
Japan 3740798 London Europe 1 Beach Winter 15 3 464 
Ukraine 7776359 Seul SouthAmerica 0 Sport Climb 979047 - - 
Britain 1931148 Odessa Africa 0 Beach Autumn -2 29 625 
Germany 4576402 Sochi Africa 1 Sport Climb 696278 - - 
China 5567043 Odessa Asia 0 Sport Surfing 919169 - - 
Japan 2862964 Seul NorthAmerica 0 Beach Autumn 32 1 78 
Ukraine 2207661 Colorado Europe 1 Excursion 60 Nature - - 
China 6846503 Seul SouthAmerica 1 Excursion 68 Nature - - 
Germany 2495847 Colorado Asia 1 Excursion 86 History - - 
Australia 3023975 Colorado Asia 0 Excursion 96 History - - 
Germany 9751332 Humburg Europe 1 Beach Spring -27 24 120 
Russia 404823 Moscow SouthAmerica 0 Beach Autumn -22 2 495 
Ukraine 82498 Minsk SouthAmerica 1 Beach Winter 26 11 363 
Britain 3708237 Humburg Europe 0 Excursion 39 History - - 
Georgia 8689110 Zavolzhye NorthAmerica 1 Excursion 44 Nature - - 
Ukraine 3274887 Zavolzhye Asia 1 Sport Surfing 562005 - - 
Japan 1887201 London NorthAmerica 0 Excursion 69 History - - 
Germany 2081247 Chelyabinsk Oceania 1 Excursion 5 History - - 
Germany 4476461 Moscow Antarctica 0 Excursion 72 Nature - - 
Britain 1974138 Humburg Antarctica 1 Excursion 80 History - - 
USA 7149368 London Asia 1 Sport Skiing 340158 - - 
Bulgary 2772243 Chelyabinsk Antarctica 0 Sport Surfing 45399 - - 
Georgia 8775256 Belgorod Antarctica 0 Sport Surfing 25954 - - 
Australia 5628227 Moscow Oceania 1 Beach Spring 7 0 443 
Germany 9001032 Sochi Antarctica 0 Beach Spring -6 26 104 
Belarus 1713419 Seul Asia 0 Sport Skiing 828183 - - 
Ukraine 8679236 Honkong SouthAmerica 0 Excursion 12 Nature - - 
Britain 1736838 Seul Asia 0 Excursion 90 Nature - - 
Australia 3708706 Sochi NorthAmerica 0 Excursion 47 Nature - - 
Georgia 7322384 Seul NorthAmerica 0 Excursion 48 Nature - - 
Russia 520102 Humburg Oceania 0 Beach Winter 28 14 579 
Bulgary 5697887 Seul Africa 1 Excursion 46 Art - - 
Russia 8562871 Moscow Antarctica 0 Beach Spring 11 12 420 
Germany 1478459 Minsk Antarctica 1 Sport Surfing 941722 - - 
USA 929964 Sochi Antarctica 1 Beach Autumn 12 2 437 
Georgia 940279 Colorado Asia 0 Excursion 26 Art - - 
Australia 3555533 Humburg Europe 1 Sport Climb 853691 - - 
Ukraine 7842619 Zavolzhye Asia 1 Excursion 91 History - - 
Russia 3958061 Zavolzhye NorthAmerica 0 Excursion 91 Art - - 
Ukraine 7762443 Odessa Asia 0 Beach Summer -8 10 104 
Ukraine 8330123 Colorado Oceania 0 Beach Winter -10 4 69 
Japan 2202537 Moscow Oceania 0 Beach Winter -17 10 659 
Belarus 9689027 Moscow NorthAmerica 1 Excursion 43 History - - 
Germany 7297045 Seul NorthAmerica 0 Sport Climb 224820 - - 
China 6898333 Chelyabinsk NorthAmerica 0 Excursion 38 Nature - - 
China 7957777 Belgorod NorthAmerica 1 Beach Summer 10 13 665 
Bulgary 2917910 Sochi Europe 1 Beach Summer 27 25 660 
China 2939378 London Europe 1 Sport Climb 724825 - - 
Russia 6774239 Honkong Asia 1 Excursion 92 Nature - - 
Bulgary 4897473 Chelyabinsk NorthAmerica 0 Beach Spring 30 7 655 
Georgia 1631003 Humburg Oceania 1 Excursion 8 Nature - - 
Georgia 3057223 Moscow Africa 0 Excursion 50 History - - 
Russia 7685997 Colorado Europe 1 Excursion 9 Nature - - 
Belarus 2685240 Zavolzhye NorthAmerica 1 Excursion 40 History - - 
Russia 2456762 Belgorod Antarctica 1 Beach Autumn -5 6 595 
Australia 6483025 Seul Antarctica 0 Sport Skiing 317012 - - 
Belarus 6625406 Seul Oceania 1 Sport Surfing 329695 - - 
