Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Germany 1610892 Chelyabinsk SouthAmerica 0 Excursion 0 History - - 
Bulgary 9163637 Zavolzhye NorthAmerica 1 Beach Summer -11 29 579 
Australia 1218420 London NorthAmerica 1 Beach Spring 26 6 60 
Britain 4735859 Odessa Europe 0 Excursion 75 Nature - - 
Bulgary 4793299 Odessa NorthAmerica 1 Sport Climb 985135 - - 
Georgia 1922983 Moscow Antarctica 1 Excursion 82 Nature - - 
Germany 2639201 London SouthAmerica 1 Excursion 58 Nature - - 
Ukraine 8503791 Chelyabinsk Asia 0 Beach Winter -25 5 466 
Germany 3072027 Seul Europe 0 Excursion 96 History - - 
Georgia 3498703 Sochi Oceania 1 Beach Winter -13 23 157 
Japan 5938657 Belgorod Africa 0 Sport Surfing 158406 - - 
China 9125778 Sochi Antarctica 0 Excursion 61 History - - 
Georgia 1657219 Odessa SouthAmerica 0 Sport Surfing 850943 - - 
Belarus 5580963 Belgorod Antarctica 0 Beach Autumn 20 0 493 
China 8095619 Honkong Asia 1 Sport Climb 534419 - - 
Georgia 1575664 Odessa Oceania 0 Sport Climb 272357 - - 
China 7629526 Seul SouthAmerica 1 Beach Autumn 5 22 579 
USA 8604863 London NorthAmerica 0 Sport Skiing 985069 - - 
China 655432 Colorado SouthAmerica 0 Excursion 52 History - - 
Georgia 5391198 Minsk Europe 0 Beach Winter 13 3 358 
Ukraine 9579053 Honkong Europe 1 Beach Spring -1 11 264 
Australia 5067944 Colorado Oceania 0 Sport Skiing 322834 - - 
Belarus 6867838 Odessa Europe 1 Beach Summer 16 7 295 
Germany 51695 Odessa Africa 1 Excursion 94 Art - - 
Georgia 6307074 Seul Oceania 0 Excursion 44 Nature - - 
Germany 1620943 Seul SouthAmerica 0 Sport Climb 782947 - - 
Bulgary 7750782 Belgorod Asia 0 Sport Skiing 431298 - - 
USA 5780426 Chelyabinsk NorthAmerica 0 Beach Winter 10 27 572 
China 1904940 Minsk Europe 0 Excursion 14 Nature - - 
Georgia 3047459 Belgorod Oceania 1 Sport Surfing 937992 - - 
China 8823993 Belgorod Oceania 0 Excursion 62 Nature - - 
China 9534700 Zavolzhye Europe 1 Beach Winter 25 21 626 
Ukraine 7185559 Minsk NorthAmerica 1 Sport Surfing 282772 - - 
Georgia 5907045 Seul NorthAmerica 0 Excursion 16 Art - - 
Georgia 995802 Honkong Oceania 1 Excursion 1 Nature - - 
Georgia 9923924 Sochi Asia 1 Beach Winter 34 26 72 
Russia 4252332 Colorado Africa 1 Beach Winter 34 18 22 
Britain 948937 Honkong Europe 1 Beach Summer -22 10 22 
Australia 5298940 Zavolzhye NorthAmerica 1 Sport Surfing 510426 - - 
Britain 1486356 London Asia 1 Excursion 81 Nature - - 
Ukraine 874033 London SouthAmerica 0 Excursion 32 History - - 
Australia 8627194 Moscow Europe 1 Beach Autumn 5 26 121 
Britain 9066721 London SouthAmerica 1 Excursion 42 History - - 
Japan 1427906 Seul NorthAmerica 0 Beach Summer 1 23 330 
China 3867155 Honkong Europe 1 Excursion 94 Nature - - 
USA 7815763 Chelyabinsk Antarctica 0 Excursion 43 Nature - - 
China 9859125 Belgorod NorthAmerica 0 Sport Surfing 780283 - - 
Russia 5542602 Zavolzhye Africa 1 Beach Winter 31 14 411 
Russia 7961887 Humburg SouthAmerica 1 Excursion 1 History - - 
USA 7564410 Seul Oceania 0 Sport Climb 336482 - - 
Belarus 9581466 London Africa 1 Sport Surfing 620108 - - 
Britain 1528424 Odessa SouthAmerica 1 Excursion 20 History - - 
Georgia 8697074 Colorado Europe 1 Sport Climb 499703 - - 
Ukraine 6003285 London Antarctica 0 Sport Climb 20166 - - 
Russia 3023634 Minsk Europe 0 Excursion 38 Nature - - 
Russia 3714851 Seul Asia 0 Beach Autumn 28 18 14 
Russia 3594945 Zavolzhye Africa 1 Excursion 92 Nature - - 
Georgia 5639446 London Africa 1 Excursion 79 Art - - 
USA 6648667 Chelyabinsk Antarctica 0 Excursion 1 Nature - - 
Britain 822816 Zavolzhye Europe 0 Beach Summer 36 1 216 
Russia 4830117 Seul Asia 0 Beach Winter -8 14 270 
Russia 8676872 Honkong SouthAmerica 0 Sport Surfing 979422 - - 
Russia 1651699 Honkong Asia 1 Excursion 70 Art - - 
Georgia 7567346 Belgorod Oceania 1 Sport Climb 19960 - - 
Britain 5640098 Odessa Asia 1 Beach Summer 11 17 299 
Belarus 5235185 Chelyabinsk NorthAmerica 0 Beach Spring 24 21 400 
Belarus 1652865 Chelyabinsk Oceania 1 Sport Climb 587290 - - 
Australia 8852128 Moscow Europe 1 Sport Surfing 515741 - - 
Bulgary 2542498 Sochi Asia 1 Excursion 47 Nature - - 
China 1263708 Colorado NorthAmerica 1 Excursion 91 History - - 
Japan 8963135 Honkong Oceania 0 Excursion 60 History - - 
Japan 3297320 Honkong Antarctica 0 Beach Spring 16 11 689 
Britain 5024615 Seul Antarctica 0 Sport Climb 937672 - - 
China 2236238 Seul Europe 0 Sport Surfing 877214 - - 
China 2547960 Zavolzhye Antarctica 0 Excursion 65 Art - - 
Britain 6244653 Humburg Oceania 1 Beach Autumn -11 8 247 
Georgia 7078558 Belgorod Asia 1 Excursion 34 Art - - 
Australia 6687589 Seul Asia 0 Beach Spring -4 4 257 
Georgia 8654217 London Asia 1 Sport Climb 160564 - - 
Bulgary 7462049 Humburg NorthAmerica 0 Excursion 61 Art - - 
Belarus 569351 Colorado Antarctica 0 Beach Summer 33 6 140 
China 7954483 Moscow Africa 0 Sport Skiing 150139 - - 
Bulgary 1228205 Belgorod Africa 1 Beach Spring 4 15 499 
Britain 9856523 Odessa Asia 1 Excursion 55 Nature - - 
China 5758227 Chelyabinsk Asia 1 Beach Autumn -13 24 418 
Ukraine 1782474 London Oceania 0 Beach Spring -4 6 6 
Russia 3070829 Humburg SouthAmerica 1 Beach Winter 30 18 228 
China 4647477 Chelyabinsk SouthAmerica 1 Beach Winter 3 4 530 
Belarus 8837097 Sochi Africa 0 Sport Surfing 900402 - - 
Germany 9856886 Colorado NorthAmerica 1 Beach Spring -21 27 363 
Bulgary 2656683 Colorado Europe 0 Beach Spring -29 30 177 
Georgia 8699754 Zavolzhye SouthAmerica 0 Excursion 98 Nature - - 
Georgia 2979831 Moscow Oceania 1 Excursion 44 History - - 
Georgia 4333525 Belgorod Oceania 0 Sport Skiing 899014 - - 
Belarus 5596945 London Europe 1 Sport Skiing 367590 - - 
China 5229276 Moscow Oceania 1 Beach Spring 24 0 281 
Australia 8827178 Colorado Europe 1 Sport Surfing 712203 - - 
Ukraine 4445960 Belgorod SouthAmerica 0 Sport Climb 697075 - - 
Britain 9142639 Moscow NorthAmerica 0 Excursion 82 History - - 
Belarus 4776929 Honkong NorthAmerica 0 Beach Summer 34 13 106 
Bulgary 7338657 London SouthAmerica 0 Excursion 84 History - - 
Bulgary 3552845 Colorado Antarctica 1 Sport Surfing 924848 - - 
Belarus 4076192 Chelyabinsk Europe 1 Excursion 63 History - - 
China 4743853 London Oceania 0 Excursion 76 Nature - - 
Georgia 8475419 Honkong SouthAmerica 1 Beach Autumn 11 14 214 
Georgia 7882466 Chelyabinsk Oceania 0 Beach Spring -5 13 467 
China 5048919 Humburg Oceania 0 Excursion 81 History - - 
USA 9900561 Seul NorthAmerica 1 Beach Autumn 22 13 719 
USA 4163398 Zavolzhye Africa 0 Excursion 21 Art - - 
Bulgary 4527763 London SouthAmerica 0 Sport Surfing 545731 - - 
Russia 5595046 Sochi NorthAmerica 1 Sport Skiing 340616 - - 
Japan 4815750 Humburg Africa 1 Beach Summer -14 18 257 
Georgia 7199709 Odessa SouthAmerica 1 Excursion 77 History - - 
Belarus 5041681 Moscow Africa 0 Sport Skiing 632084 - - 
Belarus 7345512 Humburg Asia 0 Sport Surfing 985127 - - 
Bulgary 5545598 Seul NorthAmerica 0 Sport Skiing 100025 - - 
USA 942035 Chelyabinsk Oceania 0 Beach Winter 39 28 578 
Russia 6074812 Humburg Antarctica 1 Beach Spring -13 22 349 
China 2404993 Chelyabinsk Antarctica 0 Sport Surfing 397327 - - 
USA 1007317 Seul Antarctica 1 Sport Surfing 608835 - - 
USA 8577946 Seul Europe 1 Beach Winter -30 8 54 
Britain 3856568 Colorado Antarctica 0 Excursion 10 Art - - 
Australia 3427677 Odessa Oceania 1 Excursion 74 Nature - - 
Australia 9838924 Zavolzhye Asia 1 Beach Summer -14 3 101 
Bulgary 1181594 Odessa Europe 0 Beach Spring 12 29 253 
Georgia 7989367 Colorado Oceania 0 Excursion 89 History - - 
Georgia 236553 Sochi Asia 0 Sport Surfing 789976 - - 
USA 9081335 Colorado Europe 0 Excursion 96 Nature - - 
Japan 7937311 London SouthAmerica 0 Excursion 24 History - - 
USA 8241688 Belgorod NorthAmerica 1 Excursion 15 History - - 
Georgia 1860442 Moscow Antarctica 0 Excursion 73 Art - - 
Japan 4249756 Odessa Antarctica 0 Excursion 71 Nature - - 
Japan 2324994 Belgorod Oceania 0 Excursion 27 Nature - - 
Germany 4006910 Honkong NorthAmerica 0 Beach Summer -27 21 585 
Belarus 3159392 Sochi NorthAmerica 0 Beach Spring -21 20 571 
Russia 9827965 Moscow Oceania 1 Beach Winter -24 20 186 
China 9974762 Moscow Africa 0 Beach Spring 12 30 461 
Belarus 8339323 Sochi Europe 0 Excursion 53 History - - 
Japan 2798301 Sochi Africa 0 Sport Climb 350539 - - 
China 7676410 Honkong NorthAmerica 1 Excursion 58 Art - - 
Japan 9199166 Zavolzhye Africa 1 Excursion 28 Art - - 
Australia 4956621 Belgorod NorthAmerica 1 Beach Summer 12 17 436 
Georgia 6973334 Seul Asia 1 Beach Winter 9 13 307 
Belarus 6307742 Minsk Antarctica 0 Excursion 78 Art - - 
Australia 8224215 London Europe 0 Excursion 46 Art - - 
Georgia 4531177 Humburg Oceania 1 Sport Skiing 248329 - - 
Ukraine 6960491 Zavolzhye Europe 0 Beach Winter 19 6 223 
USA 6024578 Chelyabinsk Antarctica 1 Sport Climb 226129 - - 
Ukraine 7577406 Colorado Europe 1 Excursion 53 History - - 
Australia 4451384 Sochi NorthAmerica 1 Beach Summer -14 2 358 
Germany 9808040 London NorthAmerica 0 Excursion 100 History - - 
Belarus 9166598 Humburg Asia 1 Beach Winter 9 0 447 
China 2435696 Odessa Europe 1 Beach Autumn -13 27 472 
Ukraine 708119 Sochi Europe 1 Sport Skiing 638528 - - 
Russia 3294200 Moscow Asia 0 Sport Skiing 768551 - - 
Britain 5861023 London Antarctica 1 Beach Winter 9 1 621 
Ukraine 2961376 Belgorod Africa 1 Beach Autumn -23 0 270 
Belarus 3923991 Colorado Antarctica 0 Sport Climb 726308 - - 
Ukraine 6447807 London Antarctica 1 Excursion 73 Nature - - 
China 5529157 London Oceania 0 Sport Skiing 652776 - - 
Belarus 4353970 Seul Antarctica 1 Sport Climb 54745 - - 
China 9167476 Colorado Asia 0 Excursion 94 History - - 
USA 2691382 Zavolzhye SouthAmerica 0 Sport Climb 403533 - - 
China 3245707 Seul Oceania 0 Excursion 92 History - - 
USA 494117 Moscow Antarctica 1 Beach Winter 16 12 438 
Russia 8730445 Belgorod Europe 1 Beach Spring -18 11 189 
Belarus 4594222 Minsk SouthAmerica 0 Beach Autumn -6 9 683 
China 9713859 Seul Africa 1 Beach Summer 10 8 71 
USA 9660140 Minsk NorthAmerica 0 Sport Climb 275139 - - 
Belarus 9523771 Moscow Antarctica 0 Excursion 77 Nature - - 
China 7542854 Minsk Oceania 0 Sport Skiing 202580 - - 
Britain 2087381 Belgorod Europe 1 Sport Surfing 302453 - - 
USA 8099308 Moscow NorthAmerica 1 Beach Summer 32 26 15 
Russia 2198896 Seul Antarctica 1 Beach Summer -1 15 697 
Belarus 5771788 Minsk Antarctica 1 Sport Surfing 868801 - - 
Australia 3311134 Humburg Africa 0 Sport Skiing 190756 - - 
USA 2190556 Seul Asia 0 Beach Spring -14 22 409 
Ukraine 4002032 Belgorod Europe 0 Sport Surfing 197537 - - 
Japan 2362274 Belgorod Antarctica 1 Sport Climb 741971 - - 
Bulgary 9880255 Belgorod SouthAmerica 0 Beach Winter -7 8 385 
Australia 798523 Odessa Oceania 1 Sport Surfing 423482 - - 
Belarus 7146050 Minsk Africa 0 Sport Surfing 271269 - - 
Ukraine 6719045 Odessa Africa 0 Excursion 33 History - - 
USA 8240158 Belgorod Antarctica 0 Sport Climb 410110 - - 
USA 2868788 Humburg Antarctica 0 Excursion 12 Art - - 
Belarus 4250226 Colorado Antarctica 0 Sport Skiing 71733 - - 
USA 7780127 Minsk Oceania 0 Sport Skiing 386220 - - 
Russia 3311320 Minsk NorthAmerica 0 Excursion 39 Art - - 
Georgia 3998895 Moscow Africa 1 Excursion 54 History - - 
Bulgary 2723490 Humburg Asia 0 Sport Surfing 606472 - - 
Georgia 1391018 Sochi SouthAmerica 0 Sport Climb 279170 - - 
Belarus 7865285 Minsk NorthAmerica 1 Excursion 32 Nature - - 
Australia 5690818 Honkong Oceania 0 Sport Surfing 741488 - - 
Japan 9972098 London Europe 1 Beach Spring -6 30 296 
Russia 3496667 Zavolzhye NorthAmerica 0 Sport Surfing 876409 - - 
Russia 4928686 Honkong Africa 1 Beach Winter -23 10 158 
Russia 6458977 Honkong Oceania 1 Excursion 99 Art - - 
Ukraine 1564012 Sochi Africa 0 Beach Spring -17 2 501 
Australia 885482 Humburg Africa 1 Excursion 2 History - - 
Belarus 2284 Odessa SouthAmerica 0 Beach Spring 21 4 718 
China 6268600 Chelyabinsk Antarctica 1 Sport Surfing 475473 - - 
Australia 8853172 Chelyabinsk Asia 1 Beach Winter -5 11 706 
China 9034906 Chelyabinsk NorthAmerica 0 Beach Summer 17 25 541 
China 9168195 Odessa Africa 0 Sport Climb 719011 - - 
Britain 4341673 Humburg Asia 1 Excursion 71 Nature - - 
Bulgary 5548135 Moscow Europe 0 Sport Climb 830084 - - 
China 9990069 Colorado SouthAmerica 0 Excursion 51 Art - - 
Bulgary 9731779 Minsk Oceania 1 Sport Surfing 883129 - - 
Germany 7325790 Seul Oceania 0 Excursion 94 Nature - - 
Japan 910242 London Antarctica 1 Excursion 79 History - - 
Japan 1075912 Colorado Europe 0 Sport Climb 390837 - - 
China 934594 London Asia 1 Sport Surfing 523356 - - 
Bulgary 8384866 Minsk Europe 0 Excursion 24 History - - 
Georgia 8415025 Humburg Antarctica 0 Beach Summer 8 9 236 
Ukraine 5882437 Honkong Asia 1 Sport Climb 565122 - - 
Germany 8365355 Sochi Europe 0 Sport Surfing 585737 - - 
USA 9998064 Zavolzhye SouthAmerica 0 Excursion 92 Nature - - 
Germany 546607 Moscow SouthAmerica 0 Beach Autumn 11 4 628 
Germany 6112996 Moscow Oceania 0 Excursion 70 History - - 
Australia 1620340 Seul Asia 1 Excursion 39 History - - 
Belarus 1771234 Minsk Europe 1 Beach Spring 40 20 579 
Germany 9961245 Chelyabinsk Europe 1 Excursion 45 Nature - - 
Ukraine 7286123 Zavolzhye Europe 0 Sport Surfing 739117 - - 
Japan 8005465 Minsk Africa 0 Beach Spring -2 26 540 
Georgia 7092706 Zavolzhye Africa 0 Sport Skiing 233314 - - 
Britain 2871328 Honkong NorthAmerica 0 Sport Surfing 973358 - - 
Russia 9317097 Moscow Europe 0 Beach Winter 3 12 142 
Australia 7213925 Minsk Oceania 1 Beach Summer 14 11 300 
Germany 6774471 Sochi SouthAmerica 0 Sport Climb 723133 - - 
Ukraine 8919353 Colorado SouthAmerica 1 Beach Summer 0 14 605 
Belarus 6766710 Odessa Asia 1 Excursion 47 Nature - - 
Ukraine 1067825 Humburg NorthAmerica 1 Sport Surfing 66740 - - 
Japan 1213753 Chelyabinsk SouthAmerica 0 Beach Summer -16 0 86 
Germany 4100000 Sochi Oceania 1 Sport Skiing 522339 - - 
China 8841606 Belgorod Europe 1 Excursion 68 Art - - 
Germany 3439392 Belgorod SouthAmerica 1 Sport Surfing 660156 - - 
Russia 273412 Odessa NorthAmerica 0 Beach Winter 19 0 655 
Belarus 6521880 Sochi Oceania 0 Sport Surfing 89774 - - 
Bulgary 9776681 Belgorod Antarctica 0 Sport Climb 570942 - - 
Britain 6722083 Zavolzhye Asia 1 Sport Surfing 211456 - - 
China 7097281 Chelyabinsk SouthAmerica 0 Excursion 6 Nature - - 
Ukraine 4050152 Odessa Europe 0 Excursion 9 Art - - 
Australia 3566938 Humburg Antarctica 1 Beach Summer 14 14 169 
Australia 7172918 Minsk Antarctica 0 Beach Winter 34 29 42 
Australia 1439839 Sochi Europe 1 Sport Skiing 571888 - - 
USA 2949610 London Europe 0 Sport Surfing 290099 - - 
Germany 8835742 Chelyabinsk SouthAmerica 1 Sport Climb 939433 - - 
Germany 9552508 Zavolzhye Antarctica 0 Beach Summer 9 28 645 
Georgia 2376691 Humburg Asia 0 Sport Climb 608107 - - 
Germany 4628460 Colorado Asia 0 Excursion 88 Nature - - 
Germany 1223429 Seul NorthAmerica 1 Beach Autumn 14 25 276 
Japan 9257990 Minsk Antarctica 1 Sport Climb 35092 - - 
Japan 4703693 Humburg Asia 1 Sport Climb 454297 - - 
Germany 1601528 London Oceania 1 Sport Climb 70223 - - 
USA 9326969 Minsk NorthAmerica 0 Excursion 0 History - - 
Russia 8547736 London Europe 1 Sport Surfing 109856 - - 
Russia 9850677 Moscow Africa 1 Excursion 17 Art - - 
Ukraine 1535769 Seul Asia 0 Beach Summer 29 2 158 
Germany 9055771 Humburg Africa 1 Excursion 13 Art - - 
Georgia 4530928 Humburg SouthAmerica 0 Excursion 70 Art - - 
Russia 6936195 Minsk Antarctica 0 Excursion 70 History - - 
Germany 9082091 Sochi NorthAmerica 0 Sport Climb 603536 - - 
China 9771143 Odessa Europe 1 Excursion 50 Nature - - 
Britain 9294307 Zavolzhye SouthAmerica 0 Sport Climb 288943 - - 
Russia 5834609 Colorado Europe 1 Sport Climb 718811 - - 
China 7782075 Moscow NorthAmerica 1 Sport Skiing 146488 - - 
USA 6706080 Odessa Europe 1 Excursion 16 Art - - 
Germany 536014 London SouthAmerica 1 Beach Summer 19 15 413 
Germany 731939 Sochi Oceania 1 Beach Winter 10 17 229 
Ukraine 9607339 Sochi NorthAmerica 1 Sport Skiing 643701 - - 
Britain 8224537 Seul Europe 1 Excursion 73 Art - - 
USA 6830420 Moscow Asia 1 Excursion 11 History - - 
Japan 2956557 Minsk NorthAmerica 0 Excursion 80 History - - 
Ukraine 2674034 Colorado NorthAmerica 0 Sport Skiing 391326 - - 
Britain 1122367 Honkong Oceania 1 Beach Autumn -11 14 719 
USA 3532893 Chelyabinsk Africa 0 Sport Surfing 20873 - - 
Japan 2688417 Seul Oceania 0 Excursion 28 Art - - 
Belarus 2164316 London Antarctica 0 Sport Skiing 306049 - - 
Germany 6226655 Humburg Oceania 0 Sport Climb 393564 - - 
Germany 1481301 Honkong NorthAmerica 1 Excursion 4 History - - 
Australia 5592124 Belgorod NorthAmerica 0 Beach Autumn 11 1 248 
USA 4026627 London Oceania 0 Sport Surfing 474545 - - 
Belarus 5107663 Humburg Africa 0 Beach Summer 7 20 631 
Australia 8951164 Sochi Europe 1 Sport Skiing 754971 - - 
Belarus 9577252 Sochi Oceania 0 Excursion 78 History - - 
Russia 6247081 Belgorod NorthAmerica 1 Beach Summer 17 13 210 
Australia 194722 Seul Asia 1 Beach Spring -26 23 705 
Georgia 186682 Minsk Europe 0 Beach Winter 14 13 663 
Australia 1363676 Minsk Oceania 1 Sport Surfing 693171 - - 
Japan 2528564 Honkong Oceania 0 Sport Surfing 286144 - - 
Ukraine 3236392 Honkong Oceania 1 Beach Autumn 22 18 547 
USA 2245709 Odessa Asia 0 Excursion 23 Nature - - 
Georgia 7896174 Seul NorthAmerica 0 Sport Surfing 444475 - - 
USA 6288221 Colorado NorthAmerica 1 Sport Climb 776991 - - 
Germany 3625238 Honkong Africa 1 Sport Surfing 885994 - - 
Japan 4979522 Minsk NorthAmerica 1 Beach Summer 36 24 556 
USA 4751139 Zavolzhye SouthAmerica 1 Beach Summer 32 27 308 
Ukraine 3197403 Honkong Oceania 1 Beach Summer 10 24 51 
Belarus 9763606 Sochi SouthAmerica 1 Sport Climb 961527 - - 
Bulgary 3694893 Honkong Asia 1 Sport Climb 199939 - - 
Georgia 7607032 Zavolzhye NorthAmerica 1 Sport Surfing 665655 - - 
Russia 6456619 Odessa Asia 1 Beach Summer 25 25 47 
China 1068833 Colorado Oceania 0 Excursion 53 History - - 
Belarus 1663860 Odessa Europe 1 Beach Summer 26 16 236 
Bulgary 7634761 London NorthAmerica 0 Excursion 42 History - - 
Ukraine 1502029 Seul Asia 1 Excursion 24 History - - 
Germany 895759 London Asia 0 Sport Skiing 51320 - - 
Bulgary 4173806 Seul Asia 0 Excursion 27 History - - 
Belarus 9266549 Honkong Africa 1 Sport Climb 611145 - - 
Bulgary 5689462 Belgorod NorthAmerica 0 Sport Surfing 717431 - - 
Belarus 2489959 Humburg Europe 0 Excursion 44 History - - 
Russia 264425 Zavolzhye Antarctica 1 Beach Autumn 6 8 327 
Belarus 9649854 London SouthAmerica 1 Sport Climb 976135 - - 
Britain 3752423 Humburg SouthAmerica 0 Excursion 62 History - - 
Australia 7777105 Odessa SouthAmerica 1 Sport Climb 263499 - - 
Britain 6789175 London Antarctica 1 Excursion 59 Art - - 
USA 2439501 London Oceania 1 Excursion 12 Nature - - 
Japan 3752508 Odessa Oceania 0 Beach Spring 8 2 154 
USA 3648467 Odessa NorthAmerica 0 Excursion 73 History - - 
Bulgary 7283129 Moscow SouthAmerica 1 Excursion 45 Nature - - 
Belarus 4274690 Colorado Africa 0 Beach Winter -4 12 414 
Australia 6760926 Seul NorthAmerica 0 Excursion 1 Art - - 
Britain 2530063 London Oceania 0 Beach Summer -20 18 136 
Belarus 1866175 Odessa Africa 0 Excursion 27 Nature - - 
China 7094733 Colorado Oceania 0 Excursion 99 Nature - - 
Japan 4057701 Moscow Asia 0 Beach Spring 2 29 388 
Bulgary 3979513 Moscow SouthAmerica 0 Beach Winter -5 13 324 
Georgia 7594034 Belgorod Asia 0 Excursion 90 History - - 
Georgia 6774583 Odessa Oceania 1 Excursion 66 History - - 
Australia 5466085 Humburg Oceania 1 Sport Surfing 735793 - - 
Ukraine 1606048 Zavolzhye Oceania 0 Sport Climb 73271 - - 
Australia 271786 London Antarctica 0 Beach Autumn -12 11 720 
Ukraine 6321017 Sochi Oceania 1 Excursion 46 Nature - - 
Germany 7235745 Humburg NorthAmerica 0 Excursion 76 Nature - - 
USA 9981616 Chelyabinsk SouthAmerica 1 Sport Surfing 465322 - - 
Bulgary 8061834 Belgorod Asia 1 Excursion 68 History - - 
China 7433246 Minsk Oceania 1 Beach Autumn -9 18 714 
Ukraine 4882036 Seul Antarctica 1 Excursion 70 History - - 
Bulgary 8214546 Odessa NorthAmerica 0 Excursion 95 Nature - - 
China 6136094 Zavolzhye NorthAmerica 0 Sport Skiing 856507 - - 
Australia 5781370 Belgorod Europe 0 Sport Surfing 161727 - - 
Japan 6994852 Belgorod Asia 0 Sport Climb 651106 - - 
Ukraine 3340292 Honkong NorthAmerica 0 Beach Spring 21 6 577 
USA 6919593 Honkong Africa 1 Beach Summer -8 26 615 
Japan 9304310 London Oceania 1 Excursion 33 Art - - 
Britain 4878343 Odessa NorthAmerica 0 Sport Climb 904905 - - 
Ukraine 7441101 Moscow SouthAmerica 1 Beach Summer -22 11 197 
Japan 4580713 Honkong SouthAmerica 0 Sport Climb 161243 - - 
Germany 7917417 Honkong SouthAmerica 0 Excursion 34 Nature - - 
USA 1026106 Odessa NorthAmerica 0 Excursion 36 Art - - 
Britain 4214117 Minsk NorthAmerica 0 Excursion 60 History - - 
Australia 2650348 Chelyabinsk Antarctica 0 Beach Winter 2 9 189 
China 3632302 Moscow Africa 1 Sport Surfing 836686 - - 
Australia 7686924 Belgorod Oceania 0 Excursion 69 Art - - 
Ukraine 6844924 Moscow SouthAmerica 1 Sport Climb 244533 - - 
Georgia 7614604 Colorado Asia 0 Sport Climb 135895 - - 
Georgia 14498 Minsk Europe 0 Excursion 22 Art - - 
Bulgary 8910648 Seul SouthAmerica 0 Excursion 4 Nature - - 
Ukraine 1907479 Honkong Antarctica 1 Sport Surfing 802700 - - 
China 7035012 Zavolzhye NorthAmerica 1 Excursion 23 History - - 
